,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_eta,param_gamma,param_max_depth,param_n_estimators,param_scale_pos_weight,params,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_recall,split1_test_recall,split2_test_recall,mean_test_recall,std_test_recall,rank_test_recall
56,11.581544955571493,0.08644318433325585,1.483699878056844,0.10682396986520556,0.2,0.0,6.0,150.0,1.0,"{'eta': 0.2, 'gamma': 0, 'max_depth': 6, 'n_estimators': 150, 'scale_pos_weight': 1}",0.8206012400681282,0.8228336570012724,0.8218894681960375,0.8217747884218127,0.0009149808481818888,73,0.7809281231535746,0.7846156302131974,0.7859598739579594,0.7838345424415771,0.002127158138548192,128
57,11.411070505777994,0.04920874646596582,1.4641098181406658,0.045383617428718055,0.2,0.0,6.0,150.0,1.5,"{'eta': 0.2, 'gamma': 0, 'max_depth': 6, 'n_estimators': 150, 'scale_pos_weight': 1.5}",0.8244976906006846,0.8245981326402925,0.8245585291097054,0.8245514507835608,4.1309626447967414e-05,53,0.8202679612270644,0.8205502741792582,0.8230226157712097,0.821280283725844,0.0012373940003020027,74
58,11.43421490987142,0.09305788895158504,1.443017562230428,0.02730077015761285,0.2,0.0,6.0,150.0,2.0,"{'eta': 0.2, 'gamma': 0, 'max_depth': 6, 'n_estimators': 150, 'scale_pos_weight': 2}",0.8219696822428453,0.821006693919463,0.8209464689309267,0.8213076150310784,0.0004687974025693767,80,0.8440379425432363,0.8424127774718039,0.846101072952814,0.8441839309892848,0.0015092747394239094,37
59,11.584270238876343,0.08542759765898135,1.5395668347676594,0.08662324686547296,0.2,0.0,6.0,150.0,3.0,"{'eta': 0.2, 'gamma': 0, 'max_depth': 6, 'n_estimators': 150, 'scale_pos_weight': 3}",0.8115250286715339,0.8108703799215594,0.8131728380456644,0.8118560822129192,0.0009686849122262402,121,0.8729100461506524,0.8721534446014224,0.8773483307406964,0.8741372738309238,0.002291473519291814,2
60,12.927802085876465,0.0696218895113795,1.3484132289886475,0.03423892409452647,0.2,0.0,10.0,50.0,1.0,"{'eta': 0.2, 'gamma': 0, 'max_depth': 10, 'n_estimators': 50, 'scale_pos_weight': 1}",0.8233342132056262,0.8228645582602507,0.8230477381696895,0.8230821698785222,0.00019327544913715333,63,0.7845051979367944,0.7845038832084161,0.7873957959395317,0.7854682923615807,0.0013629509564147795,123
61,13.106736977895102,0.0775102371503518,1.3440666993459065,0.08271738398452712,0.2,0.0,10.0,50.0,1.5,"{'eta': 0.2, 'gamma': 0, 'max_depth': 10, 'n_estimators': 50, 'scale_pos_weight': 1.5}",0.8270188807317951,0.8250877546903369,0.8286401016085339,0.826915579010222,0.001452077957288753,28,0.8171699589594545,0.8161442494193146,0.8223206094691078,0.8185449392826257,0.0027024413694535588,86
62,13.021350860595703,0.15273295701931258,1.305202802022298,0.06230670176871857,0.2,0.0,10.0,50.0,2.0,"{'eta': 0.2, 'gamma': 0, 'max_depth': 10, 'n_estimators': 50, 'scale_pos_weight': 2}",0.826236039320203,0.8245684968341387,0.8250932105147727,0.8252992488897047,0.0006961864427799206,46,0.8378898452595774,0.838334011797291,0.8403174983048143,0.8388471184538941,0.0010554094490764787,56
63,13.243497769037882,0.2189528185532278,1.2623221079508464,0.055891897996658155,0.2,0.0,10.0,50.0,3.0,"{'eta': 0.2, 'gamma': 0, 'max_depth': 10, 'n_estimators': 50, 'scale_pos_weight': 3}",0.8194037645028721,0.8187594256362187,0.8181468462896194,0.8187700121429033,0.000513189311589412,94,0.8644624007920666,0.8645227205606507,0.8652626540624626,0.8647492584717268,0.0003638597651668029,24
64,21.48479970296224,0.12697511782525456,1.6641916433970134,0.1160905532630155,0.2,0.0,10.0,100.0,1.0,"{'eta': 0.2, 'gamma': 0, 'max_depth': 10, 'n_estimators': 100, 'scale_pos_weight': 1}",0.826751560382189,0.8266706767922337,0.827162086254603,0.8268614411430085,0.00021513739970109604,29,0.7889925104996727,0.789811865935522,0.7929320729129273,0.790578816449374,0.0016972915326102372,112
65,21.911245346069336,0.1459586071143707,1.589440902074178,0.01514199425041212,0.2,0.0,10.0,100.0,1.5,"{'eta': 0.2, 'gamma': 0, 'max_depth': 10, 'n_estimators': 100, 'scale_pos_weight': 1.5}",0.8310265025473086,0.8292139022689308,0.8307714675734837,0.8303372907965744,0.0008011500265241204,8,0.8185752383385765,0.8162081048506182,0.8204858202704319,0.8184230544865422,0.0017496823038946172,87
